Date,State,Cases,Deaths
2021-09-24,Indiana,3340,34
2021-09-25,Indiana,3016,0
2021-09-26,Indiana,1689,0
2021-09-27,Indiana,1699,97
2021-09-28,Indiana,2490,87
2021-09-29,Indiana,2938,64
2021-09-30,Indiana,3443,33
2021-10-01,Indiana,3235,28
2021-10-02,Indiana,2429,0
2021-10-03,Indiana,1987,0
2021-10-04,Indiana,1808,87
2021-10-05,Indiana,2177,71
2021-10-06,Indiana,2668,77
2021-10-07,Indiana,2324,32
2021-10-08,Indiana,3626,29
2021-10-09,Indiana,2390,0
2021-10-10,Indiana,1334,0
2021-10-11,Indiana,1096,80
2021-10-12,Indiana,1629,47
2021-10-13,Indiana,2848,31
2021-10-14,Indiana,2673,85
2021-10-15,Indiana,2336,20
2021-10-16,Indiana,1944,0
2021-10-17,Indiana,1208,0
2021-10-18,Indiana,691,64
2021-10-19,Indiana,1603,61
2021-10-20,Indiana,2051,53
2021-10-21,Indiana,2204,26
2021-10-22,Indiana,1881,21
2021-10-23,Indiana,1604,0
2021-10-24,Indiana,1102,0
2021-10-25,Indiana,911,54
2021-10-26,Indiana,1482,43
2021-10-27,Indiana,2104,65
2021-10-28,Indiana,2055,34
2021-10-29,Indiana,1970,17
2021-10-30,Indiana,1754,0
2021-10-31,Indiana,1211,0
2021-11-01,Indiana,1052,54
2021-11-02,Indiana,1464,46
2021-11-03,Indiana,2041,58
2021-11-04,Indiana,2077,18
2021-11-05,Indiana,2387,39
2021-11-06,Indiana,2256,0
2021-11-07,Indiana,1530,0
2021-11-08,Indiana,1156,18
2021-11-09,Indiana,2016,60
2021-11-10,Indiana,2837,19
2021-11-11,Indiana,2901,18
2021-11-12,Indiana,2808,75
2021-11-13,Indiana,2980,0
2021-11-14,Indiana,1893,0
2021-11-15,Indiana,1369,17
2021-11-16,Indiana,2830,42
2021-11-17,Indiana,3412,44
2021-11-18,Indiana,3926,29
2021-11-19,Indiana,3733,27
2021-11-20,Indiana,0,0
2021-11-21,Indiana,0,0
2021-11-22,Indiana,7922,69
2021-11-23,Indiana,3133,53
2021-11-24,Indiana,3983,17
2021-11-25,Indiana,0,0
2021-11-26,Indiana,0,0
2021-11-27,Indiana,0,0
2021-11-28,Indiana,0,0
2021-11-29,Indiana,12640,52
2021-11-30,Indiana,4057,119
2021-12-01,Indiana,6004,64
2021-12-02,Indiana,5546,31
2021-12-03,Indiana,5600,60
2021-12-04,Indiana,0,0
2021-12-05,Indiana,0,0
2021-12-06,Indiana,12384,24
2021-12-07,Indiana,4179,93
2021-12-08,Indiana,5253,80
2021-12-09,Indiana,5482,45
2021-12-10,Indiana,5266,60
2021-12-11,Indiana,0,0
2021-12-12,Indiana,0,0
2021-12-13,Indiana,11385,70
2021-12-14,Indiana,3999,92
2021-12-15,Indiana,4667,96
2021-12-16,Indiana,5461,60
2021-12-17,Indiana,5143,53
2021-12-18,Indiana,0,0
2021-12-19,Indiana,0,0
2021-12-20,Indiana,10894,104
2021-12-21,Indiana,3700,119
2021-12-22,Indiana,4778,88
2021-12-23,Indiana,0,0
2021-12-24,Indiana,0,0
2021-12-25,Indiana,0,0
2021-12-26,Indiana,0,0
2021-12-27,Indiana,20371,64
2021-12-28,Indiana,5708,170
2021-12-29,Indiana,7914,59
2021-12-30,Indiana,11935,48
2021-12-31,Indiana,0,0
2022-01-01,Indiana,0,0
2022-01-02,Indiana,0,0
2022-01-03,Indiana,31431,47
2022-01-04,Indiana,8305,172
2022-01-05,Indiana,12890,40
2022-01-06,Indiana,15208,152
2022-01-07,Indiana,14735,166
2022-01-08,Indiana,0,0
2022-01-09,Indiana,0,0
2022-01-10,Indiana,37331,182
2022-01-11,Indiana,11808,112
2022-01-12,Indiana,15012,127
2022-01-13,Indiana,16447,88
2022-01-14,Indiana,15856,103
2022-01-15,Indiana,0,0
2022-01-16,Indiana,0,0
2022-01-17,Indiana,36579,82
2022-01-18,Indiana,11833,77
2022-01-19,Indiana,16207,115
2022-01-20,Indiana,16370,137
2022-01-21,Indiana,17661,114
2022-01-22,Indiana,0,0
2022-01-23,Indiana,0,0
2022-01-24,Indiana,35590,45
2022-01-25,Indiana,9733,132
2022-01-26,Indiana,4957,128
2022-01-27,Indiana,12198,109
2022-01-28,Indiana,17067,136
2022-01-29,Indiana,0,0
2022-01-30,Indiana,0,0
2022-01-31,Indiana,19367,55
2022-02-01,Indiana,5659,131
2022-02-02,Indiana,6913,111
2022-02-03,Indiana,6614,68
2022-02-04,Indiana,4312,46
2022-02-05,Indiana,0,0
2022-02-06,Indiana,0,0
2022-02-07,Indiana,5044,100
2022-02-08,Indiana,3144,99
2022-02-09,Indiana,0,0
2022-02-10,Indiana,6438,117
2022-02-11,Indiana,2790,108
2022-02-12,Indiana,0,0
2022-02-13,Indiana,0,0
2022-02-14,Indiana,4051,50
2022-02-15,Indiana,1468,65
2022-02-16,Indiana,1427,126
2022-02-17,Indiana,1462,49
2022-02-18,Indiana,1508,103
2022-02-19,Indiana,0,0
2022-02-20,Indiana,0,0
2022-02-21,Indiana,2528,46
2022-02-22,Indiana,913,54
2022-02-23,Indiana,918,64
2022-02-24,Indiana,963,43
2022-02-25,Indiana,740,64
2022-02-26,Indiana,0,0
2022-02-27,Indiana,0,0
2022-02-28,Indiana,1354,43
2022-03-01,Indiana,537,37
2022-03-02,Indiana,445,48
2022-03-03,Indiana,509,35
2022-03-04,Indiana,563,39
2022-03-05,Indiana,0,0
2022-03-06,Indiana,0,0
2022-03-07,Indiana,1437,15
2022-03-08,Indiana,356,21
2022-03-09,Indiana,465,77
2022-03-10,Indiana,382,11
2022-03-11,Indiana,292,38
2022-03-12,Indiana,0,0
2022-03-13,Indiana,0,0
2022-03-14,Indiana,597,14
2022-03-15,Indiana,323,15
2022-03-16,Indiana,329,36
2022-03-17,Indiana,320,21
2022-03-18,Indiana,530,40
2022-03-19,Indiana,0,0
2022-03-20,Indiana,0,0
2022-03-21,Indiana,372,10
2022-03-22,Indiana,218,9
2022-03-23,Indiana,303,25
2022-03-24,Indiana,256,6
2022-03-25,Indiana,225,16
2022-03-26,Indiana,0,0
2022-03-27,Indiana,0,0
2022-03-28,Indiana,434,4
2022-03-29,Indiana,245,13
2022-03-30,Indiana,0,0
2022-03-31,Indiana,0,0
2022-04-01,Indiana,647,58
2022-04-02,Indiana,0,0
2022-04-03,Indiana,0,0
2022-04-04,Indiana,404,7
2022-04-05,Indiana,0,0
2022-04-06,Indiana,374,22
2022-04-07,Indiana,0,0
2022-04-08,Indiana,452,24
2022-04-09,Indiana,0,0
2022-04-10,Indiana,0,0
2022-04-11,Indiana,378,9
2022-04-12,Indiana,0,0
2022-04-13,Indiana,487,16
2022-04-14,Indiana,0,0
2022-04-15,Indiana,0,0
2022-04-16,Indiana,0,0
2022-04-17,Indiana,0,0
2022-04-18,Indiana,1390,14
2022-04-19,Indiana,0,0
2022-04-20,Indiana,781,12
2022-04-21,Indiana,0,0
2022-04-22,Indiana,1023,14
2022-04-23,Indiana,0,0
2022-04-24,Indiana,0,0
2022-04-25,Indiana,2454,3
2022-04-26,Indiana,0,0
2022-04-27,Indiana,1561,18
2022-04-28,Indiana,0,0
2022-04-29,Indiana,1518,17
2022-04-30,Indiana,0,0
2022-05-01,Indiana,0,0
2022-05-02,Indiana,1287,4
2022-05-03,Indiana,0,0
2022-05-04,Indiana,1815,0
2022-05-05,Indiana,0,0
2022-05-06,Indiana,1691,23
2022-05-07,Indiana,0,0
2022-05-08,Indiana,0,0
2022-05-09,Indiana,2265,5
2022-05-10,Indiana,0,0
2022-05-11,Indiana,1918,11
2022-05-12,Indiana,0,0
2022-05-13,Indiana,2566,6
2022-05-14,Indiana,0,0
2022-05-15,Indiana,0,0
2022-05-16,Indiana,2493,4
2022-05-17,Indiana,0,0
2022-05-18,Indiana,2167,22
2022-05-19,Indiana,0,0
2022-05-20,Indiana,3483,19
2022-05-21,Indiana,0,0
2022-05-22,Indiana,0,0
2022-05-23,Indiana,2852,1
2022-05-24,Indiana,0,0
2022-05-25,Indiana,2989,10
2022-05-26,Indiana,0,0
2022-05-27,Indiana,2943,8
2022-05-28,Indiana,0,0
2022-05-29,Indiana,0,0
2022-05-30,Indiana,0,0
2022-05-31,Indiana,0,0
2022-06-01,Indiana,4820,12
2022-06-02,Indiana,0,0
2022-06-03,Indiana,3262,28
2022-06-04,Indiana,0,0
2022-06-05,Indiana,0,0
2022-06-06,Indiana,3418,6
2022-06-07,Indiana,0,0
2022-06-08,Indiana,2859,24
2022-06-09,Indiana,0,0
2022-06-10,Indiana,2366,8
2022-06-11,Indiana,0,0
2022-06-12,Indiana,0,0
2022-06-13,Indiana,3487,20
2022-06-14,Indiana,0,0
2022-06-15,Indiana,2146,6
2022-06-16,Indiana,0,0
2022-06-17,Indiana,2840,2
2022-06-18,Indiana,0,0
2022-06-19,Indiana,0,0
2022-06-20,Indiana,2691,23
2022-06-21,Indiana,0,0
2022-06-22,Indiana,3406,12
2022-06-23,Indiana,0,0
2022-06-24,Indiana,2820,14
2022-06-25,Indiana,0,0
2022-06-26,Indiana,0,0
2022-06-27,Indiana,4139,1
2022-06-28,Indiana,0,0
2022-06-29,Indiana,3168,21
2022-06-30,Indiana,0,0
2022-07-01,Indiana,3703,5
2022-07-02,Indiana,0,0
2022-07-03,Indiana,0,0
2022-07-04,Indiana,0,0
2022-07-05,Indiana,0,0
2022-07-06,Indiana,6379,17
2022-07-07,Indiana,0,0
2022-07-08,Indiana,4794,49
2022-07-09,Indiana,0,0
2022-07-10,Indiana,0,0
2022-07-11,Indiana,3485,14
2022-07-12,Indiana,0,0
2022-07-13,Indiana,4061,20
2022-07-14,Indiana,0,0
2022-07-15,Indiana,3825,18
2022-07-16,Indiana,0,0
2022-07-17,Indiana,0,0
2022-07-18,Indiana,4321,3
2022-07-19,Indiana,3299,11
2022-07-20,Indiana,1392,16
2022-07-21,Indiana,0,0
2022-07-22,Indiana,5716,31
2022-07-23,Indiana,0,0
2022-07-24,Indiana,0,0
2022-07-25,Indiana,3515,2
2022-07-26,Indiana,0,0
2022-07-27,Indiana,6623,23
2022-07-28,Indiana,0,0
2022-07-29,Indiana,5438,20
2022-07-30,Indiana,0,0
2022-07-31,Indiana,0,0
2022-08-01,Indiana,4144,7
2022-08-02,Indiana,0,0
2022-08-03,Indiana,4810,41
2022-08-04,Indiana,0,0
2022-08-05,Indiana,5934,30
2022-08-06,Indiana,0,0
2022-08-07,Indiana,0,0
2022-08-08,Indiana,4202,5
2022-08-09,Indiana,0,0
2022-08-10,Indiana,6207,33
2022-08-11,Indiana,0,0
2022-08-12,Indiana,5165,40
2022-08-13,Indiana,0,0
2022-08-14,Indiana,0,0
2022-08-15,Indiana,3617,9
2022-08-16,Indiana,0,0
2022-08-17,Indiana,4696,41
2022-08-18,Indiana,0,0
2022-08-19,Indiana,5887,27
2022-08-20,Indiana,0,0
2022-08-21,Indiana,0,0
2022-08-22,Indiana,3426,4
2022-08-23,Indiana,0,0
2022-08-24,Indiana,5705,35
2022-08-25,Indiana,0,0
2022-08-26,Indiana,4831,33
2022-08-27,Indiana,0,0
2022-08-28,Indiana,0,0
2022-08-29,Indiana,4047,7
2022-08-30,Indiana,0,0
2022-08-31,Indiana,4394,36
2022-09-01,Indiana,0,0
2022-09-02,Indiana,3754,29
2022-09-03,Indiana,0,0
2022-09-04,Indiana,0,0
2022-09-05,Indiana,0,0
2022-09-06,Indiana,0,0
2022-09-07,Indiana,5676,23
2022-09-08,Indiana,0,0
2022-09-09,Indiana,3096,43
2022-09-10,Indiana,0,0
2022-09-11,Indiana,0,0
2022-09-12,Indiana,2117,8
2022-09-13,Indiana,0,0
2022-09-14,Indiana,2121,24
2022-09-15,Indiana,0,0
2022-09-16,Indiana,1788,24
2022-09-17,Indiana,0,0
2022-09-18,Indiana,0,0
2022-09-19,Indiana,1554,9
2022-09-20,Indiana,0,0
2022-09-21,Indiana,1957,27
2022-09-22,Indiana,0,0
2022-09-23,Indiana,1466,29
2022-09-24,Indiana,0,0
2022-09-25,Indiana,0,0
2022-09-26,Indiana,1202,4
2022-09-27,Indiana,0,0
2022-09-28,Indiana,1463,34
2022-09-29,Indiana,0,0
2022-09-30,Indiana,0,0
2022-10-01,Indiana,0,0
2022-10-02,Indiana,0,0
2022-10-03,Indiana,0,0
2022-10-04,Indiana,0,0
2022-10-05,Indiana,3652,40
2022-10-06,Indiana,0,0
2022-10-07,Indiana,0,0
2022-10-08,Indiana,0,0
2022-10-09,Indiana,0,0
2022-10-10,Indiana,0,0
2020-01-22,Iowa,0,0
2020-01-23,Iowa,0,0
2020-01-24,Iowa,0,0
2020-01-25,Iowa,0,0
2020-01-26,Iowa,0,0
2020-01-27,Iowa,0,0
2020-01-28,Iowa,0,0
2020-01-29,Iowa,0,0
2020-01-30,Iowa,0,0
2020-01-31,Iowa,0,0
2020-02-01,Iowa,0,0
2020-02-02,Iowa,0,0
2020-02-03,Iowa,0,0
2020-02-04,Iowa,0,0
2020-02-05,Iowa,0,0
2020-02-06,Iowa,0,0
2020-02-07,Iowa,0,0
2020-02-08,Iowa,0,0
2020-02-09,Iowa,0,0
2020-02-10,Iowa,0,0
2020-02-11,Iowa,0,0
2020-02-12,Iowa,0,0
2020-02-13,Iowa,0,0
2020-02-14,Iowa,0,0
2020-02-15,Iowa,0,0
2020-02-16,Iowa,0,0
2020-02-17,Iowa,0,0
2020-02-18,Iowa,0,0
2020-02-19,Iowa,0,0
2020-02-20,Iowa,0,0
2020-02-21,Iowa,0,0
2020-02-22,Iowa,0,0
2020-02-23,Iowa,0,0
2020-02-24,Iowa,0,0
2020-02-25,Iowa,0,0
2020-02-26,Iowa,0,0
2020-02-27,Iowa,0,0
2020-02-28,Iowa,0,0
2020-02-29,Iowa,0,0
2020-03-01,Iowa,0,0
2020-03-02,Iowa,0,0
2020-03-03,Iowa,0,0
2020-03-04,Iowa,0,0
2020-03-05,Iowa,0,0
2020-03-06,Iowa,0,0
2020-03-07,Iowa,0,0
2020-03-08,Iowa,0,0
2020-03-09,Iowa,3,0
2020-03-10,Iowa,5,0
2020-03-11,Iowa,5,0
2020-03-12,Iowa,1,0
2020-03-13,Iowa,3,0
2020-03-14,Iowa,0,0
2020-03-15,Iowa,1,0
2020-03-16,Iowa,5,0
2020-03-17,Iowa,0,0
2020-03-18,Iowa,15,0
2020-03-19,Iowa,6,0
2020-03-20,Iowa,1,0
2020-03-21,Iowa,24,0
2020-03-22,Iowa,21,0
2020-03-23,Iowa,15,0
2020-03-24,Iowa,19,0
2020-03-25,Iowa,22,1
2020-03-26,Iowa,33,0
2020-03-27,Iowa,56,2
2020-03-28,Iowa,63,0
2020-03-29,Iowa,38,1
2020-03-30,Iowa,88,2
2020-03-31,Iowa,73,1
2020-04-01,Iowa,50,2
2020-04-02,Iowa,67,2
2020-04-03,Iowa,85,0
2020-04-04,Iowa,88,3
2020-04-05,Iowa,82,4
2020-04-06,Iowa,77,7
2020-04-07,Iowa,100,0
2020-04-08,Iowa,99,2
2020-04-09,Iowa,125,2
2020-04-10,Iowa,118,2
2020-04-11,Iowa,122,3
2020-04-12,Iowa,77,7
2020-04-13,Iowa,123,0
2020-04-14,Iowa,189,8
2020-04-15,Iowa,96,4
2020-04-16,Iowa,146,7
2020-04-17,Iowa,191,4
2020-04-18,Iowa,181,10
2020-04-19,Iowa,389,1
2020-04-20,Iowa,257,4
2020-04-21,Iowa,482,4
2020-04-22,Iowa,107,7
2020-04-23,Iowa,176,6
2020-04-24,Iowa,521,11
2020-04-25,Iowa,647,5
2020-04-26,Iowa,384,6
2020-04-27,Iowa,392,9
2020-04-28,Iowa,508,9
2020-04-29,Iowa,467,12
2020-04-30,Iowa,302,14
2020-05-01,Iowa,739,8
2020-05-02,Iowa,759,5
2020-05-03,Iowa,532,9
2020-05-04,Iowa,528,4
2020-05-05,Iowa,408,19
2020-05-06,Iowa,293,12
2020-05-07,Iowa,655,12
2020-05-08,Iowa,398,12
2020-05-09,Iowa,214,9
2020-05-10,Iowa,288,13
2020-05-11,Iowa,414,6
2020-05-12,Iowa,539,18
2020-05-13,Iowa,377,17
2020-05-14,Iowa,386,12
2020-05-15,Iowa,374,18
2020-05-16,Iowa,279,10
2020-05-17,Iowa,323,5
2020-05-18,Iowa,304,4
2020-05-19,Iowa,341,12
2020-05-20,Iowa,324,26
2020-05-21,Iowa,550,17
2020-05-22,Iowa,322,14
2020-05-23,Iowa,406,22
2020-05-24,Iowa,353,10
2020-05-25,Iowa,306,0
2020-05-26,Iowa,146,21
2020-05-27,Iowa,666,19
2020-05-28,Iowa,217,10
2020-05-29,Iowa,371,18
2020-05-30,Iowa,287,7
2020-05-31,Iowa,308,4
2020-06-01,Iowa,147,20
2020-06-02,Iowa,320,6
2020-06-03,Iowa,281,13
2020-06-04,Iowa,506,9
2020-06-05,Iowa,348,10
2020-06-06,Iowa,324,6
2020-06-07,Iowa,234,6
2020-06-08,Iowa,295,12
2020-06-09,Iowa,230,9
2020-06-10,Iowa,389,5
2020-06-11,Iowa,347,9
2020-06-12,Iowa,377,4
2020-06-13,Iowa,367,6
2020-06-14,Iowa,209,2
2020-06-15,Iowa,156,6
2020-06-16,Iowa,97,7
2020-06-17,Iowa,281,10
2020-06-18,Iowa,401,5
2020-06-19,Iowa,413,1
2020-06-20,Iowa,222,0
2020-06-21,Iowa,467,5
2020-06-22,Iowa,183,0
2020-06-23,Iowa,323,3
2020-06-24,Iowa,132,1
2020-06-25,Iowa,772,6
2020-06-26,Iowa,344,8
2020-06-27,Iowa,356,0
2020-06-28,Iowa,447,2
2020-06-29,Iowa,325,5
2020-06-30,Iowa,229,5
2020-07-01,Iowa,440,1
2020-07-02,Iowa,745,2
2020-07-03,Iowa,204,2
2020-07-04,Iowa,598,0
2020-07-05,Iowa,456,0
2020-07-06,Iowa,241,2
2020-07-07,Iowa,395,9
2020-07-08,Iowa,471,4
2020-07-09,Iowa,630,5
2020-07-10,Iowa,918,2
2020-07-11,Iowa,486,5
2020-07-12,Iowa,752,4
2020-07-13,Iowa,221,3
2020-07-14,Iowa,235,2
2020-07-15,Iowa,670,20
2020-07-16,Iowa,814,4
2020-07-17,Iowa,553,4
2020-07-18,Iowa,410,4
2020-07-19,Iowa,500,4
2020-07-20,Iowa,530,5
2020-07-21,Iowa,378,8
2020-07-22,Iowa,487,8
2020-07-23,Iowa,588,6
2020-07-24,Iowa,638,6
2020-07-25,Iowa,452,0
2020-07-26,Iowa,471,3
2020-07-27,Iowa,339,7
2020-07-28,Iowa,232,3
2020-07-29,Iowa,695,15
2020-07-30,Iowa,662,11
2020-07-31,Iowa,468,7
2020-08-01,Iowa,540,2
2020-08-02,Iowa,430,4
2020-08-03,Iowa,182,6
2020-08-04,Iowa,326,4
2020-08-05,Iowa,605,12
2020-08-06,Iowa,723,12
2020-08-07,Iowa,481,3
2020-08-08,Iowa,495,12
2020-08-09,Iowa,384,4
2020-08-10,Iowa,246,3
2020-08-11,Iowa,356,12
2020-08-12,Iowa,452,7
2020-08-13,Iowa,400,7
2020-08-14,Iowa,874,10
2020-08-15,Iowa,818,5
2020-08-16,Iowa,382,0
2020-08-17,Iowa,382,12
2020-08-18,Iowa,372,15
2020-08-19,Iowa,322,8
2020-08-20,Iowa,1010,6
2020-08-21,Iowa,798,13
2020-08-22,Iowa,665,4
2020-08-23,Iowa,450,4
2020-08-24,Iowa,463,10
2020-08-25,Iowa,697,12
2020-08-26,Iowa,1201,12
2020-08-27,Iowa,2681,20
2020-08-28,Iowa,1340,17
2020-08-29,Iowa,784,8
2020-08-30,Iowa,987,13
2020-08-31,Iowa,540,7
2020-09-01,Iowa,708,5
2020-09-02,Iowa,616,8
2020-09-03,Iowa,1228,3
2020-09-04,Iowa,1053,22
2020-09-05,Iowa,946,6
2020-09-06,Iowa,525,3
2020-09-07,Iowa,322,3
2020-09-08,Iowa,482,15
2020-09-09,Iowa,576,19
2020-09-10,Iowa,863,3
2020-09-11,Iowa,941,9
2020-09-12,Iowa,806,2
2020-09-13,Iowa,471,2
2020-09-14,Iowa,388,4
2020-09-15,Iowa,657,10
2020-09-16,Iowa,931,14
2020-09-17,Iowa,552,2
2020-09-18,Iowa,1635,14
2020-09-19,Iowa,965,1
2020-09-20,Iowa,606,0
2020-09-21,Iowa,597,19
2020-09-22,Iowa,611,9
2020-09-23,Iowa,1253,5
2020-09-24,Iowa,1120,5
2020-09-25,Iowa,1040,9
2020-09-26,Iowa,877,2
2020-09-27,Iowa,716,2
2020-09-28,Iowa,633,8
2020-09-29,Iowa,978,17
2020-09-30,Iowa,1012,17
2020-10-01,Iowa,1181,8
2020-10-02,Iowa,1054,11
2020-10-03,Iowa,819,4
2020-10-04,Iowa,443,6
2020-10-05,Iowa,516,11
2020-10-06,Iowa,545,15
2020-10-07,Iowa,1288,6
2020-10-08,Iowa,1564,14
2020-10-09,Iowa,1224,21
2020-10-10,Iowa,1161,5
2020-10-11,Iowa,901,3
2020-10-12,Iowa,510,19
2020-10-13,Iowa,969,10
2020-10-14,Iowa,1482,14
2020-10-15,Iowa,1152,11
2020-10-16,Iowa,1690,8
2020-10-17,Iowa,952,4
2020-10-18,Iowa,636,4
2020-10-19,Iowa,726,16
2020-10-20,Iowa,1142,28
2020-10-21,Iowa,1048,18
2020-10-22,Iowa,1483,7
2020-10-23,Iowa,1643,28
2020-10-24,Iowa,1460,5
2020-10-25,Iowa,1402,1
2020-10-26,Iowa,960,22
2020-10-27,Iowa,1365,23
2020-10-28,Iowa,2072,11
2020-10-29,Iowa,2315,14
2020-10-30,Iowa,2772,9
2020-10-31,Iowa,2788,2
2020-11-01,Iowa,2464,17
2020-11-02,Iowa,1542,23
2020-11-03,Iowa,1810,24
2020-11-04,Iowa,2888,21
2020-11-05,Iowa,5277,13
2020-11-06,Iowa,3375,14
2020-11-07,Iowa,4388,14
2020-11-08,Iowa,4524,3
2020-11-09,Iowa,5132,27
2020-11-10,Iowa,3917,26
2020-11-11,Iowa,4626,29
2020-11-12,Iowa,4951,19
2020-11-13,Iowa,5484,26
2020-11-14,Iowa,4667,13
2020-11-15,Iowa,2759,4
2020-11-16,Iowa,3283,34
2020-11-17,Iowa,3601,41
2020-11-18,Iowa,4320,38
2020-11-19,Iowa,4054,25
2020-11-20,Iowa,4345,32
2020-11-21,Iowa,3286,32
2020-11-22,Iowa,2461,11
2020-11-23,Iowa,3128,20
2020-11-24,Iowa,2992,48
2020-11-25,Iowa,3502,42
2020-11-26,Iowa,2037,37
2020-11-27,Iowa,1733,11
2020-11-28,Iowa,2123,15
2020-11-29,Iowa,1511,24
2020-11-30,Iowa,1941,27
2020-12-01,Iowa,2431,23
2020-12-02,Iowa,3097,69
2020-12-03,Iowa,2565,85
2020-12-04,Iowa,2807,62
2020-12-05,Iowa,1854,17
2020-12-06,Iowa,1306,35
2020-12-07,Iowa,1293,6
2020-12-08,Iowa,1970,1
2020-12-09,Iowa,2326,0
2020-12-10,Iowa,2273,0
2020-12-11,Iowa,1059,469
2020-12-12,Iowa,1397,15
2020-12-13,Iowa,1240,1
2020-12-14,Iowa,1062,60
2020-12-15,Iowa,942,67
2020-12-16,Iowa,2521,14
2020-12-17,Iowa,1436,100
2020-12-18,Iowa,2497,0
2020-12-19,Iowa,2252,82
2020-12-20,Iowa,370,56
2020-12-21,Iowa,1407,0
2020-12-22,Iowa,1558,64
2020-12-23,Iowa,1818,15
2020-12-24,Iowa,1549,71
2020-12-25,Iowa,605,5
2020-12-26,Iowa,527,0
2020-12-27,Iowa,506,1
2020-12-28,Iowa,1350,0
2020-12-29,Iowa,1661,68
2020-12-30,Iowa,1754,10
2020-12-31,Iowa,1648,69
2021-01-01,Iowa,1268,7
2021-01-02,Iowa,915,48
2021-01-03,Iowa,820,0
2021-01-04,Iowa,1641,46
2021-01-05,Iowa,1942,7
2021-01-06,Iowa,2478,61
2021-01-07,Iowa,2413,5
2021-01-08,Iowa,1573,59
2021-01-09,Iowa,1409,3
2021-01-10,Iowa,511,11
2021-01-11,Iowa,1092,1
2021-01-12,Iowa,1481,83
2021-01-13,Iowa,1906,10
2021-01-14,Iowa,1399,19
2021-01-15,Iowa,1366,6
2021-01-16,Iowa,822,64
2021-01-17,Iowa,403,2
2021-01-18,Iowa,932,1
2021-01-19,Iowa,1219,8
2021-01-20,Iowa,1485,62
2021-01-21,Iowa,1653,51
2021-01-22,Iowa,1255,33
2021-01-23,Iowa,927,8
2021-01-24,Iowa,515,1
2021-01-25,Iowa,772,1
2021-01-26,Iowa,1093,4
2021-01-27,Iowa,1112,8
2021-01-28,Iowa,1010,32
2021-01-29,Iowa,1195,45
2021-01-30,Iowa,791,74
2021-01-31,Iowa,298,250
2021-02-01,Iowa,779,5
2021-02-02,Iowa,1087,13
2021-02-03,Iowa,1034,56
2021-02-04,Iowa,908,58
2021-02-05,Iowa,581,34
2021-02-06,Iowa,509,41
2021-02-07,Iowa,284,0
2021-02-08,Iowa,629,2
2021-02-09,Iowa,931,35
2021-02-10,Iowa,911,29
2021-02-11,Iowa,371,22
2021-02-12,Iowa,1133,27
2021-02-13,Iowa,474,13
2021-02-14,Iowa,219,0
2021-02-15,Iowa,468,1
2021-02-16,Iowa,592,26
2021-02-17,Iowa,588,43
2021-02-18,Iowa,599,15
2021-02-19,Iowa,242,15
2021-02-20,Iowa,435,0
2021-02-21,Iowa,578,0
2021-02-22,Iowa,320,38
2021-02-23,Iowa,884,26
2021-02-24,Iowa,701,15
2021-02-25,Iowa,579,23
2021-02-26,Iowa,611,25
2021-02-27,Iowa,427,7
2021-02-28,Iowa,183,1
2021-03-01,Iowa,425,1
2021-03-02,Iowa,630,26
2021-03-03,Iowa,521,3
2021-03-04,Iowa,572,35
2021-03-05,Iowa,535,13
2021-03-06,Iowa,381,3
2021-03-07,Iowa,143,6
2021-03-08,Iowa,456,1
2021-03-09,Iowa,763,15
2021-03-10,Iowa,487,27
2021-03-11,Iowa,460,20
2021-03-12,Iowa,505,9
2021-03-13,Iowa,362,3
2021-03-14,Iowa,181,8
2021-03-15,Iowa,417,1
2021-03-16,Iowa,548,15
2021-03-17,Iowa,416,9
2021-03-18,Iowa,593,6
2021-03-19,Iowa,444,0
2021-03-20,Iowa,338,2
2021-03-21,Iowa,143,1
2021-03-22,Iowa,432,0
2021-03-23,Iowa,767,8
2021-03-24,Iowa,608,6
2021-03-25,Iowa,906,19
2021-03-26,Iowa,559,8
2021-03-27,Iowa,497,2
2021-03-28,Iowa,160,7
2021-03-29,Iowa,505,4
2021-03-30,Iowa,537,0
2021-03-31,Iowa,646,14
2021-04-01,Iowa,735,8
2021-04-02,Iowa,577,3
2021-04-03,Iowa,493,68
2021-04-04,Iowa,155,0
2021-04-05,Iowa,467,0
2021-04-06,Iowa,728,13
2021-04-07,Iowa,272,1
2021-04-08,Iowa,625,7
2021-04-09,Iowa,619,6
2021-04-10,Iowa,750,8
2021-04-11,Iowa,196,0
2021-04-12,Iowa,178,0
2021-04-13,Iowa,542,0
2021-04-14,Iowa,656,0
2021-04-15,Iowa,478,13
2021-04-16,Iowa,387,8
2021-04-17,Iowa,505,3
2021-04-18,Iowa,289,0
2021-04-19,Iowa,291,5
2021-04-20,Iowa,439,7
2021-04-21,Iowa,639,6
2021-04-22,Iowa,477,5
2021-04-23,Iowa,434,3
2021-04-24,Iowa,395,20
2021-04-25,Iowa,195,0
2021-04-26,Iowa,238,0
2021-04-27,Iowa,368,3
2021-04-28,Iowa,506,1
2021-04-29,Iowa,450,0
2021-04-30,Iowa,358,19
2021-05-01,Iowa,385,2
2021-05-02,Iowa,295,7
2021-05-03,Iowa,230,0
2021-05-04,Iowa,377,1
2021-05-05,Iowa,439,2
2021-05-06,Iowa,389,18
2021-05-07,Iowa,341,3
2021-05-08,Iowa,264,1
